customer_id,age,gender,marital_status,city,education_level,employment_status,income,credit_score,years_employed,loan_amount,loan_term_months,existing_debt,previous_loans,late_payments,monthly_expenses,savings_balance,debt_to_income_ratio,loan_purpose,default_probability,loan_default
2473,31,Male,Married,Mumbai,High School,Salaried,2962411,481,4,2034734,24,1311266,0,3,95073,2214035,0.44,Home,0.581,1
2474,47,Male,Married,Bengaluru,Bachelor,Self-Employed,2208661,719,17,761987,60,1002981,6,9,104816,2143821,0.45,Education,0.421,0
2475,53,Male,Married,Lucknow,High School,Salaried,2101740,534,20,396378,36,599383,5,1,109512,1688118,0.29,Car,0.301,1
2476,32,Female,Single,Delhi,Bachelor,Business,665218,358,11,313129,36,385691,9,7,17950,478335,0.58,Home,0.457,0
2477,62,Female,Single,Bengaluru,Bachelor,Salaried,2465994,691,28,2169944,60,602324,2,10,21455,1292821,0.24,Car,0.39,0
2478,40,Female,Married,Bengaluru,Bachelor,Salaried,2376978,482,18,671292,84,521420,0,9,63488,159211,0.22,Personal,0.519,0
2479,65,Male,Single,Pune,High School,Salaried,1402427,693,37,1667670,120,571022,9,1,139987,156940,0.41,Car,0.149,0
2480,31,Female,Single,Hyderabad,High School,Salaried,901291,560,4,1951953,120,1102262,6,5,118288,2457258,1.22,Business,0.914,1
2481,44,Female,Married,Jaipur,Bachelor,Student,2731697,814,13,1234272,60,1011534,3,9,101446,2245925,0.37,Home,0.471,1
2482,62,Male,Married,Varanasi,Bachelor,Self-Employed,1552407,440,34,2250065,48,464938,2,6,30842,426737,0.3,Personal,0.602,0
2483,33,Female,Married,Delhi,Bachelor,Salaried,1700848,400,8,1690807,120,1138720,2,3,80091,1266865,0.67,Home,0.447,1
2484,42,Female,Married,Kolkata,Bachelor,Salaried,889053,381,20,1275292,60,968277,3,7,31441,1357253,1.09,Home,0.822,1
2485,56,Female,Single,Varanasi,Bachelor,Self-Employed,2024952,561,23,2039826,120,508339,0,6,116305,1936917,0.25,Education,0.58,1
2486,47,Male,Married,Mumbai,Bachelor,Salaried,2160904,835,21,50023,48,592237,1,1,22936,1610756,0.27,Business,0.02,0
2487,50,Male,Single,Delhi,Bachelor,Salaried,1380447,555,18,634994,84,78403,5,6,98654,1668315,0.06,Home,0.476,0
2488,48,Male,Divorced,Mumbai,Master,Business,2482433,630,24,154436,60,885964,2,9,48796,2128019,0.36,Business,0.407,0
2489,60,Male,Married,Delhi,Bachelor,Salaried,2944891,759,40,1153299,36,1031888,5,2,53227,2081939,0.35,Education,0.176,0
2490,60,Male,Single,Jaipur,High School,Salaried,1015037,628,32,1061173,48,1060453,9,0,137027,17241,1.04,Home,0.332,0
2491,43,Male,Single,Pune,Bachelor,Salaried,951566,479,12,1279028,84,183317,6,10,63027,1310160,0.19,Education,0.524,1
2492,43,Female,Married,Pune,PhD,Salaried,2588004,389,13,1419428,84,936142,2,4,75135,743970,0.36,Personal,0.637,1
2493,59,Male,Single,Jaipur,Bachelor,Salaried,1578569,752,35,1819978,24,1268392,4,5,129487,1437552,0.8,Home,0.481,1
2494,64,Male,Married,Jaipur,High School,Self-Employed,1449161,773,42,528559,84,1232002,2,7,100201,483010,0.85,Personal,0.54,1
2495,46,Female,Married,Mumbai,Bachelor,Salaried,2925344,389,25,1068696,120,1040413,0,4,29149,1823914,0.36,Education,0.73,1
2496,57,Male,Single,Delhi,Bachelor,Salaried,1808078,735,30,548981,84,1404853,0,5,106810,1383035,0.78,Car,0.398,0
2497,49,Male,Married,Kolkata,Bachelor,Business,2882523,613,17,528171,48,1066116,7,10,118794,562886,0.37,Education,0.389,1
2498,61,Male,Married,Mumbai,Bachelor,Business,409947,763,38,828648,36,142712,4,8,48401,349742,0.35,Education,0.288,1
2499,51,Male,Single,Lucknow,Master,Business,2527328,458,22,1844551,84,12203,6,0,127060,2369817,0,Business,0.339,0
2500,47,Male,Single,Varanasi,Bachelor,Salaried,646310,478,19,1322104,48,883120,3,5,132098,640411,1.37,Home,0.891,0
2501,47,Female,Married,Jaipur,Bachelor,Salaried,1293076,374,19,1697263,60,1465815,7,9,103120,1187905,1.13,Home,0.912,1
2502,34,Male,Married,Jaipur,High School,Business,1680275,727,4,305619,24,1175267,6,7,115786,2148368,0.7,Personal,0.428,1
2503,21,Male,Married,Lucknow,PhD,Business,1247308,351,0,1998309,84,1250,5,6,89058,364581,0,Car,0.586,1
2504,28,Male,Married,Lucknow,Bachelor,Salaried,2958797,640,0,1794407,36,842059,3,7,73146,1372831,0.28,Personal,0.532,1
2505,60,Female,Divorced,Mumbai,Bachelor,Self-Employed,2876243,778,40,297689,84,1051890,2,4,141411,160083,0.37,Home,0.47,1
2506,51,Female,Single,Kolkata,High School,Salaried,562673,436,24,2106988,48,313088,9,5,19954,752697,0.56,Education,0.721,1
2507,46,Male,Married,Mumbai,Bachelor,Self-Employed,1213658,736,17,509926,48,713345,0,10,114292,959414,0.59,Personal,0.403,1
2508,23,Female,Single,Pune,High School,Business,1527506,848,0,209252,36,733345,6,11,70392,1923959,0.48,Education,0.445,0
2509,54,Female,Married,Kolkata,Bachelor,Self-Employed,1643456,629,34,153935,48,1499928,6,6,117654,1833123,0.91,Home,0.597,1
2510,47,Female,Married,Hyderabad,High School,Business,2979406,590,22,1143609,24,587228,6,11,52710,860701,0.2,Car,0.537,1
2511,46,Female,Single,Lucknow,PhD,Business,854249,475,12,2288394,12,459296,0,3,28424,2237817,0.54,Home,0.28,1
2512,40,Female,Married,Chennai,Bachelor,Salaried,2803524,820,17,1357086,12,339280,7,6,23433,2076642,0.12,Personal,0.247,1
2513,48,Female,Married,Hyderabad,Master,Self-Employed,1072066,740,28,1787548,36,1277426,9,4,44428,387317,1.19,Education,0.677,1
2514,29,Male,Married,Mumbai,Bachelor,Business,2819398,439,9,2495594,120,998741,8,9,62910,510781,0.35,Education,0.806,1
2515,48,Male,Married,Chennai,High School,Salaried,2714462,805,26,2231049,12,309492,0,7,21364,1920457,0.11,Home,0.398,1
2516,60,Male,Single,Kolkata,Bachelor,Self-Employed,787058,754,33,962815,60,1302999,3,9,112221,2088210,1.66,Personal,0.58,1
2517,40,Female,Married,Varanasi,Bachelor,Business,2211938,506,11,2237497,120,699643,2,4,121439,1430270,0.32,Personal,0.568,0
2518,33,Female,Married,Pune,High School,Salaried,1314752,372,2,1216688,48,566389,2,11,144996,2093961,0.43,Car,0.498,1
2519,22,Male,Married,Chennai,Master,Salaried,1879362,781,0,388919,84,393769,3,0,102618,792822,0.21,Personal,0.019,0
2520,26,Female,Married,Hyderabad,Bachelor,Salaried,2030765,839,6,2155499,120,828580,1,11,70869,1855023,0.41,Car,0.479,0
2521,51,Male,Single,Chennai,Master,Self-Employed,1833639,663,25,2210758,24,90686,2,5,110558,1340411,0.05,Personal,0.41,0
2522,33,Male,Single,Jaipur,High School,Business,519037,366,0,2438988,24,742733,0,7,18326,984942,1.43,Home,0.95,1
2523,51,Male,Single,Jaipur,Bachelor,Salaried,2211409,835,29,709612,24,379659,8,0,53445,1156425,0.17,Home,0.01,0
2524,41,Male,Divorced,Jaipur,Master,Self-Employed,1151949,477,18,2161250,36,476540,7,1,75829,1395965,0.41,Education,0.389,1
2525,37,Female,Married,Delhi,High School,Salaried,1705935,369,5,601532,36,541258,7,0,65002,25243,0.32,Home,0.23,0
2526,46,Male,Single,Chennai,High School,Salaried,562927,364,25,1293042,60,1226401,3,2,24175,2121536,2.18,Home,0.665,1
2527,49,Female,Married,Mumbai,Master,Salaried,1118505,522,29,1191953,60,1208740,5,2,34791,1976611,1.08,Car,0.554,1
2528,63,Female,Divorced,Kolkata,Bachelor,Business,2182893,419,35,1759103,36,145717,8,5,144642,388581,0.07,Car,0.552,1
2529,48,Female,Single,Chennai,Bachelor,Salaried,2288352,434,21,453319,12,1175821,4,4,78210,256265,0.51,Education,0.607,0
2530,37,Male,Divorced,Hyderabad,Master,Self-Employed,1159027,471,15,599289,24,825197,9,2,102056,1295866,0.71,Education,0.388,1
2531,32,Male,Single,Chennai,High School,Self-Employed,857404,421,0,1222638,48,1134769,9,10,146638,735617,1.32,Home,0.823,1
2532,57,Female,Single,Kolkata,Bachelor,Salaried,711892,747,35,1543052,24,920997,1,5,84300,1010619,1.29,Business,0.685,1
2533,22,Male,Single,Chennai,PhD,Salaried,2972275,456,0,532364,60,1235151,8,10,142735,125367,0.42,Car,0.614,0
2534,56,Female,Single,Pune,High School,Business,563258,519,31,671411,84,229850,1,3,63519,2429619,0.41,Personal,0.341,0
2535,61,Male,Married,Varanasi,Master,Student,2449678,546,36,2281599,24,775220,6,8,18097,2031405,0.32,Personal,0.723,0
2536,35,Female,Married,Mumbai,Bachelor,Salaried,900511,360,7,295379,48,517817,0,0,98339,500643,0.58,Car,0.182,0
2537,56,Female,Married,Lucknow,Bachelor,Salaried,605419,498,30,970783,36,392119,4,3,68016,1598444,0.65,Car,0.268,0
2538,50,Male,Married,Lucknow,Master,Business,1188832,776,17,467857,60,558422,6,11,31863,600596,0.47,Personal,0.266,1
2539,52,Female,Married,Bengaluru,Bachelor,Salaried,1068326,786,18,484039,120,608909,7,2,96196,2034890,0.57,Home,0.01,0
2540,51,Female,Married,Jaipur,Bachelor,Salaried,1705813,822,21,1153106,84,1495476,1,3,63736,506771,0.88,Home,0.299,0
2541,45,Female,Divorced,Delhi,High School,Salaried,1550743,715,21,1698758,60,1003822,9,2,41066,2335780,0.65,Home,0.184,0
2542,29,Female,Single,Delhi,PhD,Salaried,911107,392,9,1690494,120,429115,2,6,110985,1878345,0.47,Home,0.524,1
2543,56,Male,Married,Bengaluru,Bachelor,Self-Employed,1058673,749,31,1789819,84,719539,5,5,40386,2244274,0.68,Personal,0.534,0
2544,63,Female,Married,Bengaluru,Master,Salaried,886879,665,38,1126684,48,684995,1,4,37706,1692103,0.77,Education,0.381,0
2545,63,Male,Single,Pune,Master,Business,1772119,711,35,466615,12,806241,5,8,44041,2175020,0.45,Personal,0.407,1
2546,23,Male,Single,Bengaluru,Bachelor,Salaried,522933,646,0,530154,12,889080,5,3,139698,717367,1.7,Business,0.417,1
2547,31,Male,Single,Bengaluru,Master,Salaried,2844903,642,1,899005,24,448079,7,2,132496,1857124,0.16,Home,0.038,0
2548,23,Female,Married,Bengaluru,PhD,Salaried,1803649,728,0,2317198,60,1213536,5,8,60307,933063,0.67,Home,0.585,1
2549,57,Female,Single,Varanasi,High School,Self-Employed,1996084,715,27,317126,84,1294130,1,3,62826,814292,0.65,Home,0.221,0
2550,45,Male,Single,Varanasi,Bachelor,Self-Employed,1761503,412,12,2240505,12,899260,2,2,146872,2037660,0.51,Home,0.452,1
2551,59,Male,Single,Pune,Master,Business,1884383,740,35,1896851,60,587858,9,2,23024,344512,0.31,Business,0.18,0
2552,35,Male,Single,Mumbai,Bachelor,Salaried,1268160,461,14,555032,120,1315120,3,1,109576,2353211,1.04,Car,0.546,0
2553,59,Female,Married,Chennai,Bachelor,Salaried,503557,733,37,294530,60,320941,6,3,71773,1104404,0.64,Personal,0.048,0
2554,45,Female,Divorced,Mumbai,Master,Salaried,2219740,506,18,757574,36,588987,1,0,87197,372939,0.27,Home,0.327,1
2555,54,Male,Single,Lucknow,Bachelor,Salaried,1484924,540,28,2099662,48,463840,2,8,44856,629910,0.31,Education,0.649,1
2556,34,Male,Single,Varanasi,Bachelor,Business,782962,603,6,2413870,120,999631,8,2,140285,2291555,1.28,Business,0.473,0
2557,50,Male,Single,Lucknow,Bachelor,Salaried,766886,803,17,1391962,24,279844,1,5,47114,583020,0.36,Business,0.248,1
2558,60,Female,Single,Hyderabad,Master,Business,1052705,521,30,2399683,24,913521,9,1,119688,692270,0.87,Home,0.659,0
2559,55,Male,Married,Chennai,Master,Student,1408591,529,35,1252534,48,557045,4,9,114258,52333,0.4,Business,0.436,1
2560,41,Male,Single,Pune,Master,Salaried,2061881,564,11,801866,84,1210087,6,0,50224,1653259,0.59,Car,0.479,1
2561,39,Male,Single,Jaipur,Master,Self-Employed,1567687,388,18,145086,36,1368627,3,10,115513,884248,0.87,Personal,0.82,1
2562,26,Male,Divorced,Kolkata,Master,Self-Employed,2892560,821,0,478854,48,612711,2,0,62405,1223331,0.21,Car,0.011,0
2563,56,Female,Single,Lucknow,Bachelor,Salaried,2539029,637,30,2277022,60,1481627,3,11,64523,1324084,0.58,Personal,0.568,1
2564,33,Male,Single,Varanasi,High School,Self-Employed,1481395,378,8,1363168,48,1166974,7,2,97518,300430,0.79,Home,0.437,0
2565,65,Male,Single,Lucknow,Bachelor,Salaried,2234624,461,34,327285,84,888890,1,3,137716,965803,0.4,Home,0.365,0
2566,28,Male,Single,Pune,Bachelor,Salaried,1758414,633,4,1566785,36,859621,2,4,140548,726526,0.49,Car,0.609,1
2567,58,Male,Married,Bengaluru,Master,Salaried,1983519,795,37,1229991,48,34871,1,6,50510,1587115,0.02,Education,0.299,0
2568,65,Female,Married,Delhi,Master,Self-Employed,784470,793,39,2105970,48,338026,4,11,64662,915500,0.43,Business,0.247,0
2569,57,Female,Single,Lucknow,High School,Self-Employed,1680209,527,27,1164041,12,1202660,6,10,42708,1638481,0.72,Home,0.631,1
2570,55,Female,Married,Bengaluru,Master,Self-Employed,1582335,760,28,2104046,120,1244559,8,0,76514,1116529,0.79,Home,0.245,0
2571,63,Female,Married,Chennai,Bachelor,Business,380124,612,32,577664,48,1336102,9,7,130842,1157305,3.51,Home,0.612,0
2572,31,Female,Married,Chennai,PhD,Self-Employed,1810593,841,11,2481761,48,91179,6,1,95124,1090398,0.05,Home,0.065,0
2573,30,Female,Married,Chennai,High School,Salaried,1665763,842,9,2385007,84,128020,8,6,96523,45121,0.08,Personal,0.336,0
2574,30,Male,Single,Jaipur,High School,Self-Employed,259913,574,0,2444682,120,1436284,5,6,84330,1804427,5.53,Education,0.946,1
2575,53,Male,Married,Jaipur,Master,Business,788728,594,24,944847,120,1050450,8,6,142502,238523,1.33,Home,0.896,1
2576,52,Female,Married,Chennai,Bachelor,Self-Employed,2920383,415,18,1401748,60,1349528,6,0,57523,1032196,0.46,Personal,0.457,0
2577,44,Female,Married,Delhi,Bachelor,Salaried,1450733,688,24,823206,84,1127354,3,7,131740,345144,0.78,Home,0.405,0
2578,56,Female,Married,Hyderabad,Master,Self-Employed,640677,680,28,2193027,84,1116913,2,5,32348,2169386,1.74,Home,0.622,0
2579,65,Male,Single,Kolkata,Master,Salaried,2590535,674,35,2464727,48,1033981,1,2,61743,1306005,0.4,Education,0.378,0
2580,43,Female,Divorced,Varanasi,Bachelor,Salaried,1542622,594,16,761404,120,133273,1,9,70749,2139702,0.09,Business,0.5,0
2581,60,Male,Single,Kolkata,Master,Salaried,929381,352,31,2001047,48,256076,4,11,59969,2029386,0.28,Home,0.606,0
2582,62,Male,Single,Chennai,PhD,Salaried,2985789,802,40,1061147,24,434944,8,2,116055,1308094,0.15,Business,0.01,0
2583,38,Female,Married,Pune,Bachelor,Self-Employed,1870992,426,13,711666,84,1483597,4,3,145479,531767,0.79,Business,0.366,1
2584,40,Male,Single,Jaipur,Bachelor,Salaried,503984,503,13,1959793,84,724960,8,5,126683,1977688,1.44,Car,0.95,1
2585,24,Male,Married,Jaipur,Bachelor,Self-Employed,1385316,620,4,1461747,12,309854,1,7,106620,92403,0.22,Business,0.218,0
2586,47,Male,Married,Bengaluru,Bachelor,Salaried,1580791,473,25,1767999,36,1389123,0,3,139165,1074156,0.88,Car,0.697,1
2587,37,Male,Married,Pune,Bachelor,Salaried,936651,744,9,619000,60,1401350,0,9,84682,2447133,1.5,Home,0.555,1
2588,23,Male,Married,Mumbai,Bachelor,Salaried,2383898,573,0,1801210,24,265899,7,2,97537,2102922,0.11,Home,0.29,0
2589,46,Male,Married,Lucknow,Master,Salaried,456715,606,20,1128389,120,1322802,4,5,18477,461005,2.9,Business,0.607,0
2590,45,Female,Married,Chennai,Bachelor,Business,510785,639,18,1627581,24,2966,3,3,50367,1594856,0.01,Home,0.223,0
2591,60,Male,Single,Lucknow,High School,Self-Employed,2084025,659,37,706545,36,1012291,7,7,57382,2281131,0.49,Personal,0.407,0
2592,31,Male,Single,Chennai,Master,Self-Employed,874620,816,8,786460,12,1096107,7,11,65595,2482518,1.25,Home,0.597,1
2593,55,Male,Married,Mumbai,High School,Self-Employed,1310193,671,33,2026101,120,9764,5,0,80395,448491,0.01,Car,0.091,0
2594,26,Male,Single,Delhi,Bachelor,Business,963294,632,6,572197,48,53879,3,3,78933,1115929,0.06,Business,0.029,0
2595,52,Male,Single,Delhi,Master,Salaried,1118245,656,21,1966791,60,1035662,3,6,30019,745329,0.93,Home,0.655,1
2596,37,Male,Married,Lucknow,Master,Student,2133746,725,4,829062,48,1189051,8,9,143049,35874,0.56,Home,0.452,0
2597,55,Male,Single,Mumbai,Bachelor,Self-Employed,1050580,767,31,1121348,48,408312,5,10,147255,329985,0.39,Business,0.254,0
2598,47,Male,Single,Varanasi,PhD,Salaried,870302,686,19,1730540,12,1077865,3,7,80122,1917963,1.24,Personal,0.722,0
2599,35,Male,Single,Hyderabad,PhD,Self-Employed,2052652,738,7,304387,84,748212,3,3,141379,617074,0.36,Home,0.216,0
2600,59,Male,Married,Chennai,Bachelor,Business,1780185,617,39,1391835,12,641223,3,4,55955,893409,0.36,Home,0.282,1
2601,55,Male,Single,Chennai,PhD,Business,2425163,368,22,722976,120,598062,4,11,35081,2064250,0.25,Car,0.502,0
2602,35,Female,Single,Bengaluru,Bachelor,Salaried,426607,434,8,421500,84,379939,2,2,137512,1436149,0.89,Home,0.51,0
2603,61,Female,Single,Lucknow,Master,Student,1535536,444,36,1903358,120,75407,3,8,74129,965040,0.05,Home,0.657,0
2604,44,Male,Married,Mumbai,Bachelor,Business,1234514,568,16,1855097,84,1303258,0,4,78519,32151,1.06,Car,0.861,0
2605,51,Male,Single,Chennai,High School,Salaried,1638885,715,29,1270089,84,218010,5,10,136074,1449290,0.13,Home,0.248,1
2606,51,Female,Married,Bengaluru,Bachelor,Salaried,524683,503,31,953957,60,118938,5,10,114437,286042,0.23,Education,0.562,0
2607,23,Female,Married,Kolkata,Master,Salaried,632441,592,0,404170,36,1257982,3,2,121917,2488950,1.99,Home,0.609,0
2608,21,Female,Single,Mumbai,Bachelor,Salaried,2918608,367,0,1656565,24,923881,0,2,66920,2255586,0.32,Home,0.587,1
2609,44,Male,Married,Hyderabad,Master,Self-Employed,2592203,647,24,757569,60,505763,7,11,56781,2233916,0.2,Home,0.281,1
2610,46,Male,Single,Varanasi,Bachelor,Salaried,2144322,721,21,848711,24,473108,7,8,132680,534944,0.22,Personal,0.27,0
2611,44,Male,Married,Lucknow,High School,Salaried,1688765,730,18,721515,84,1276801,1,1,81522,93585,0.76,Home,0.205,0
2612,48,Female,Single,Delhi,PhD,Salaried,2246104,498,26,2327362,60,162814,5,7,123551,2378627,0.07,Home,0.567,0
2613,53,Male,Married,Mumbai,Master,Self-Employed,2327244,494,30,1482446,24,329597,1,7,143848,1197756,0.14,Education,0.484,1
2614,26,Female,Single,Mumbai,Master,Salaried,1016728,674,1,562353,60,42446,1,6,116137,260689,0.04,Car,0.287,0
2615,61,Female,Married,Hyderabad,Bachelor,Salaried,2782322,674,35,889922,60,108692,1,10,116490,156834,0.04,Business,0.226,1
2616,41,Male,Married,Delhi,PhD,Business,2049136,743,14,1764457,48,1264267,0,5,30737,1636688,0.62,Home,0.549,1
2617,54,Female,Single,Jaipur,High School,Salaried,1072540,653,31,645532,12,32258,8,11,130710,1429799,0.03,Home,0.287,1
2618,40,Female,Single,Chennai,Master,Salaried,1573361,394,10,1467471,48,916211,8,6,100661,1629813,0.58,Home,0.629,0
2619,51,Male,Single,Kolkata,Master,Self-Employed,1880629,597,25,652455,60,187770,6,7,121295,1064015,0.1,Car,0.562,0
2620,54,Male,Married,Lucknow,Master,Self-Employed,2505327,689,23,2265401,24,1273545,4,9,75689,534874,0.51,Business,0.533,0
2621,27,Female,Single,Hyderabad,Master,Salaried,2958032,743,0,770721,48,668111,8,3,89740,766427,0.23,Home,0.031,0
2622,35,Female,Single,Bengaluru,Bachelor,Salaried,2367981,655,7,1382080,60,1467846,0,9,17599,486900,0.62,Home,0.379,0
2623,58,Female,Married,Lucknow,Master,Business,2968083,666,25,753274,36,1129943,9,9,27255,2064497,0.38,Personal,0.428,0
2624,37,Female,Single,Bengaluru,Bachelor,Self-Employed,2006689,502,8,536495,12,377420,0,0,19445,313957,0.19,Car,0.267,0
2625,30,Male,Single,Mumbai,Bachelor,Salaried,2825503,783,0,804389,60,600646,4,11,122809,323021,0.21,Home,0.232,0
2626,23,Female,Married,Hyderabad,High School,Self-Employed,332610,623,0,185894,36,1483353,4,5,39740,992793,4.46,Home,0.695,1
2627,27,Female,Married,Pune,PhD,Salaried,1130668,365,0,1440054,84,30398,5,5,133358,1109132,0.03,Car,0.447,0
2628,32,Male,Married,Pune,Bachelor,Salaried,583899,523,0,233890,24,834778,7,4,128929,823979,1.43,Home,0.881,1
2629,25,Female,Single,Lucknow,Bachelor,Business,840743,690,0,872083,12,1216897,9,11,101887,2072381,1.45,Business,0.596,1
2630,50,Male,Single,Bengaluru,High School,Salaried,1378864,789,29,1561069,24,585887,0,7,138047,2034548,0.42,Home,0.371,0
2631,51,Male,Single,Pune,Bachelor,Salaried,253055,450,20,783921,24,1075423,9,6,116769,451695,4.25,Home,0.95,1
2632,35,Male,Single,Chennai,Bachelor,Salaried,1575659,760,15,1711065,24,524433,8,8,19245,559570,0.33,Business,0.388,0
2633,54,Female,Single,Mumbai,Master,Salaried,2294015,521,22,2332197,60,357119,7,2,114229,1997305,0.16,Home,0.316,1
2634,47,Male,Married,Lucknow,Bachelor,Salaried,895183,416,14,236959,120,1056737,9,4,82568,320555,1.18,Business,0.795,1
2635,62,Male,Married,Chennai,Bachelor,Self-Employed,874128,724,39,190635,24,1401782,8,7,75320,1313314,1.6,Car,0.582,1
2636,37,Male,Married,Jaipur,Master,Business,720481,466,16,951110,24,319025,5,10,104258,200999,0.44,Home,0.531,0
2637,60,Male,Married,Chennai,Bachelor,Salaried,942990,427,32,700117,60,1445650,3,6,128519,36530,1.53,Home,0.858,1
2638,47,Male,Married,Delhi,High School,Business,1814906,846,17,222809,48,1015547,5,10,78737,956597,0.56,Home,0.428,1
2639,63,Female,Single,Varanasi,Bachelor,Business,1448434,451,31,1211197,84,830855,1,7,15050,1160250,0.57,Home,0.606,0
2640,50,Male,Single,Chennai,Bachelor,Salaried,562852,447,25,2232063,84,1393601,8,10,114177,2148398,2.48,Home,0.95,1
2641,65,Male,Divorced,Delhi,Bachelor,Business,401841,761,39,525490,120,481242,6,8,37637,940091,1.2,Home,0.477,0
2642,39,Male,Single,Bengaluru,Bachelor,Salaried,1217557,578,18,938734,84,1171850,3,6,94944,1345644,0.96,Home,0.79,1
2643,39,Female,Married,Lucknow,Bachelor,Student,2919061,646,14,2453746,84,1454988,5,11,63247,1494205,0.5,Car,0.542,0
2644,60,Male,Married,Kolkata,High School,Business,1881590,565,34,2369457,12,8499,0,9,32755,1200805,0,Home,0.631,1
